idade,renda,propriedadeCasa,tempoEmpregado,intensaoInvestimento,grauInvestimento,valorInvestimento,taxaJuros,situacaoInvestimento,retornoInvestimento,jaInvesteOunao,tempoInvestimento
27,120000,MORTGAGE,2.0,MÉDICO,B,16000,12.21,0,0.13,N,8
27,51000,RENT,9.0,RISCO,B,1600,10.59,0,0.03,N,6
29,120000,MORTGAGE,2.0,EDUCAÇÃO,A,5000,7.68,0,0.04,N,6
29,120000,MORTGAGE,3.0,MÉDICO,C,6250,12.53,0,0.05,Y,8
28,91800,MORTGAGE,1.0,MÉDICO,D,15000,15.37,1,0.14,Y,8
34,51600,RENT,,MÉDICO,D,1600,15.21,1,0.03,Y,6
27,120000,MORTGAGE,11.0,MELHORIA DE CASA,B,10000,11.14,0,0.08,N,6
29,63500,RENT,4.0,CONSOLIDAÇÃO DE DÍVIDAS,B,1600,11.83,0,0.03,N,5
29,67171,RENT,13.0,MÉDICO,A,1600,8.9,0,0.02,N,7
28,120000,MORTGAGE,12.0,RISCO,B,20000,9.45,0,0.17,N,10
29,108000,MORTGAGE,2.0,PERSONAL,D,24500,12.61,1,0.23,N,9
29,68000,RENT,4.0,EDUCAÇÃO,B,1600,11.48,0,0.02,N,10
31,91800,MORTGAGE,0.0,MÉDICO,A,2225,7.43,1,0.02,N,5
34,91800,MORTGAGE,0.0,MÉDICO,F,25000,15.83,1,0.23,Y,9
32,120000,MORTGAGE,16.0,MELHORIA DE CASA,D,6000,12.17,0,0.05,N,8
28,120000,MORTGAGE,0.0,EDUCAÇÃO,A,1000,7.12,0,0.01,N,5
32,91800,MORTGAGE,8.0,MÉDICO,E,24625,14.07,1,0.23,Y,7
30,120000,MORTGAGE,15.0,MÉDICO,B,8275,9.01,0,0.07,N,8
27,120000,MORTGAGE,7.0,EDUCAÇÃO,A,3775,,0,0.03,N,6
29,120000,MORTGAGE,8.0,RISCO,A,5000,7.43,0,0.04,N,6
32,86000,RENT,4.0,EDUCAÇÃO,C,1600,13.23,0,0.02,Y,9
29,24996,PRÓPRIO,2.0,RISCO,B,8000,9.99,0,0.32,N,7
34,120579,MORTGAGE,9.0,CONSOLIDAÇÃO DE DÍVIDAS,C,9600,,0,0.08,Y,7
34,120602,MORTGAGE,4.0,MÉDICO,C,20000,14.79,0,0.17,N,8
33,120999,MORTGAGE,7.0,MELHORIA DE CASA,C,15200,13.61,0,0.13,Y,5
30,10800,RENT,1.0,PERSONAL,B,1500,11.48,1,0.14,N,9
27,121000,MORTGAGE,3.0,MELHORIA DE CASA,A,16800,6.91,0,0.14,N,8
33,12000,RENT,0.0,MÉDICO,B,1500,11.83,0,0.13,N,6
31,121000,MORTGAGE,15.0,CONSOLIDAÇÃO DE DÍVIDAS,C,25000,12.73,0,0.21,Y,9
33,121000,MORTGAGE,0.0,EDUCAÇÃO,C,17600,13.57,0,0.15,N,5
34,12996,RENT,0.0,MÉDICO,B,1500,9.25,0,0.12,N,7
28,121008,MORTGAGE,0.0,PERSONAL,A,5400,5.99,0,0.04,N,6
28,92801,MORTGAGE,12.0,MÉDICO,D,20000,14.74,1,0.18,Y,8
32,121500,MORTGAGE,11.0,RISCO,A,6000,7.51,0,0.05,N,6
29,121722,MORTGAGE,8.0,CONSOLIDAÇÃO DE DÍVIDAS,A,7200,,0,0.06,N,7
29,109900,MORTGAGE,9.0,EDUCAÇÃO,C,15000,13.47,1,0.14,Y,10
28,122000,MORTGAGE,11.0,RISCO,D,15000,16.77,0,0.12,Y,5
27,24840,PRÓPRIO,0.0,MÉDICO,A,11500,8.49,0,0.46,N,6
30,122000,MORTGAGE,11.0,MELHORIA DE CASA,A,11200,5.42,0,0.09,N,9
34,14400,RENT,4.0,CONSOLIDAÇÃO DE DÍVIDAS,C,1500,12.61,0,0.1,Y,9
27,122000,MORTGAGE,1.0,CONSOLIDAÇÃO DE DÍVIDAS,A,8000,7.88,0,0.07,N,6
31,122000,MORTGAGE,3.0,MELHORIA DE CASA,A,6000,9.38,0,0.05,N,9
32,122004,MORTGAGE,13.0,MELHORIA DE CASA,A,10000,8.59,0,0.08,N,9
34,122400,MORTGAGE,5.0,MÉDICO,B,6800,10.65,0,0.06,N,10
32,122400,MORTGAGE,16.0,MÉDICO,A,10000,7.88,0,0.08,N,6
27,122880,MORTGAGE,3.0,RISCO,A,35000,8.49,0,0.28,N,5
27,123000,MORTGAGE,0.0,RISCO,C,13225,16.11,0,0.11,Y,7
32,123000,MORTGAGE,16.0,RISCO,E,15200,15.95,0,0.12,Y,9
31,123000,MORTGAGE,7.0,MÉDICO,A,15000,6.91,0,0.12,N,7
28,111000,MORTGAGE,12.0,CONSOLIDAÇÃO DE DÍVIDAS,F,25000,19.79,1,0.23,N,5
28,123000,PRÓPRIO,7.0,PERSONAL,A,4000,8.59,0,0.03,N,5
31,123000,MORTGAGE,15.0,RISCO,C,19000,13.47,0,0.15,Y,9
31,94350,MORTGAGE,5.0,MÉDICO,D,15000,15.37,1,0.14,N,8
30,111000,MORTGAGE,2.0,MELHORIA DE CASA,G,12500,19.04,1,0.11,N,8
34,18000,RENT,0.0,MÉDICO,B,1500,11.48,1,0.08,N,6
28,123504,MORTGAGE,12.0,RISCO,B,18000,,0,0.15,N,7
27,123996,MORTGAGE,11.0,MÉDICO,A,6500,8.0,0,0.05,N,6
33,124000,MORTGAGE,6.0,CONSOLIDAÇÃO DE DÍVIDAS,A,14000,6.03,0,0.11,N,10
27,124000,MORTGAGE,9.0,PERSONAL,B,4350,11.49,0,0.04,N,6
29,124000,MORTGAGE,11.0,MELHORIA DE CASA,A,2000,5.42,0,0.02,N,7
34,124000,MORTGAGE,3.0,MELHORIA DE CASA,A,12000,7.51,0,0.1,N,5
29,124000,MORTGAGE,13.0,MÉDICO,A,8100,7.51,0,0.07,N,7
27,124000,MORTGAGE,2.0,CONSOLIDAÇÃO DE DÍVIDAS,B,24250,,0,0.2,N,7
33,124000,PRÓPRIO,10.0,PERSONAL,D,23500,14.96,0,0.19,Y,6
27,19200,RENT,4.0,PERSONAL,A,1500,7.14,0,0.08,N,10
35,124596,MORTGAGE,1.0,EDUCAÇÃO,B,20000,11.49,0,0.16,N,5
31,24000,PRÓPRIO,14.0,PERSONAL,D,2000,16.29,0,0.08,N,9
29,24000,PRÓPRIO,3.0,PERSONAL,A,7200,7.51,0,0.3,N,6
27,20004,RENT,0.0,RISCO,B,1500,12.69,0,0.07,N,9
28,124800,MORTGAGE,1.0,RISCO,C,15000,12.53,0,0.12,Y,5
31,124992,MORTGAGE,15.0,CONSOLIDAÇÃO DE DÍVIDAS,A,24000,8.49,0,0.19,N,5
27,125000,MORTGAGE,7.0,EDUCAÇÃO,A,9000,7.51,0,0.07,N,6
29,125000,MORTGAGE,6.0,RISCO,B,3400,9.91,0,0.03,N,7
32,125000,MORTGAGE,4.0,EDUCAÇÃO,A,9000,6.62,0,0.07,N,10
30,125000,MORTGAGE,14.0,RISCO,C,7000,,0,0.06,N,7
28,125000,MORTGAGE,12.0,PERSONAL,A,30000,7.51,0,0.24,N,5
30,21600,RENT,1.0,PERSONAL,B,1500,11.71,1,0.07,N,9
31,125000,PRÓPRIO,5.0,MÉDICO,A,30000,7.51,0,0.24,N,9
30,21600,RENT,2.0,CONSOLIDAÇÃO DE DÍVIDAS,C,1500,14.72,0,0.07,Y,8
32,125000,MORTGAGE,3.0,RISCO,B,21000,11.71,0,0.17,N,10
28,22968,RENT,4.0,MÉDICO,A,1500,6.03,0,0.07,N,7
29,125000,MORTGAGE,4.0,MÉDICO,C,24000,13.49,0,0.19,N,7
31,24000,RENT,0.0,MELHORIA DE CASA,B,1500,11.86,1,0.06,N,10
34,125000,MORTGAGE,0.0,MÉDICO,B,9175,10.99,0,0.07,N,5
33,125000,MORTGAGE,17.0,MÉDICO,B,8800,10.59,0,0.07,N,7
27,125000,MORTGAGE,11.0,MÉDICO,B,30000,10.99,0,0.24,N,10
28,24840,RENT,2.0,EDUCAÇÃO,A,1500,8.0,1,0.06,N,5
31,125000,MORTGAGE,5.0,MÉDICO,B,18000,11.99,0,0.14,N,7
28,125000,MORTGAGE,0.0,RISCO,A,7500,7.49,0,0.06,N,7
33,125000,MORTGAGE,8.0,MELHORIA DE CASA,A,10975,6.99,0,0.09,N,9
29,26000,RENT,2.0,RISCO,C,1500,12.99,0,0.06,Y,6
30,113000,MORTGAGE,4.0,CONSOLIDAÇÃO DE DÍVIDAS,D,30000,15.62,1,0.27,Y,8
30,53000,RENT,7.0,PERSONAL,B,15000,10.62,0,0.28,N,8
31,48000,RENT,12.0,CONSOLIDAÇÃO DE DÍVIDAS,D,15000,15.21,1,0.31,Y,5
30,125000,MORTGAGE,14.0,MELHORIA DE CASA,C,25000,13.8,0,0.2,N,6
29,125000,MORTGAGE,0.0,MELHORIA DE CASA,A,10000,5.79,0,0.08,N,10
29,125000,MORTGAGE,13.0,EDUCAÇÃO,A,14400,5.79,0,0.12,N,10
28,54996,RENT,8.0,PERSONAL,D,15000,14.09,0,0.27,Y,9
27,125000,MORTGAGE,1.0,MELHORIA DE CASA,A,24000,6.91,0,0.19,N,8
32,54996,RENT,4.0,RISCO,A,15000,6.54,0,0.27,N,5
29,125000,MORTGAGE,5.0,PERSONAL,A,12000,5.79,0,0.1,N,7
31,125000,MORTGAGE,2.0,PERSONAL,B,25000,10.75,0,0.2,N,7
29,125000,MORTGAGE,0.0,MELHORIA DE CASA,C,10000,14.35,0,0.08,Y,9
32,125000,MORTGAGE,2.0,PERSONAL,B,20000,11.12,0,0.16,N,9
35,125000,MORTGAGE,8.0,RISCO,A,17000,7.88,0,0.14,N,6
28,125000,PRÓPRIO,4.0,PERSONAL,A,10000,7.51,0,0.08,N,8
27,55000,RENT,4.0,RISCO,B,15000,12.42,0,0.27,N,10
28,113000,MORTGAGE,1.0,PERSONAL,F,13200,18.67,1,0.12,N,10
33,125000,MORTGAGE,2.0,MÉDICO,A,20000,7.88,0,0.16,N,5
28,55000,RENT,3.0,MELHORIA DE CASA,E,15000,17.06,0,0.27,Y,5
27,125000,MORTGAGE,2.0,EDUCAÇÃO,A,8000,6.76,0,0.06,N,10
29,125000,MORTGAGE,2.0,MÉDICO,C,3500,13.98,0,0.03,N,8
28,24000,PRÓPRIO,,RISCO,A,3000,6.91,0,0.13,N,5
29,125000,MORTGAGE,12.0,PERSONAL,B,25000,10.62,0,0.2,N,8
27,24000,PRÓPRIO,0.0,RISCO,A,8500,5.42,0,0.35,N,6
30,24000,PRÓPRIO,,PERSONAL,A,6000,5.79,0,0.25,N,9
29,24000,PRÓPRIO,11.0,RISCO,A,10000,5.79,0,0.42,N,7
28,125000,MORTGAGE,13.0,RISCO,B,15000,10.25,0,0.12,N,7
29,96050,MORTGAGE,7.0,MÉDICO,C,15200,13.85,1,0.13,Y,5
30,125000,MORTGAGE,5.0,MÉDICO,A,8000,7.74,0,0.06,N,10
31,125000,MORTGAGE,4.0,RISCO,B,12500,11.48,0,0.1,N,10
27,125000,PRÓPRIO,7.0,PERSONAL,B,13200,11.14,0,0.11,N,8
28,50000,RENT,4.0,CONSOLIDAÇÃO DE DÍVIDAS,D,15000,14.91,1,0.3,N,7
31,24000,PRÓPRIO,4.0,MÉDICO,D,2500,,0,0.1,Y,7
28,125000,MORTGAGE,8.0,EDUCAÇÃO,B,8000,11.14,0,0.06,N,10
29,125000,MORTGAGE,6.0,MELHORIA DE CASA,C,6400,12.87,0,0.05,Y,9
34,125000,MORTGAGE,4.0,MÉDICO,A,12000,8.94,0,0.1,N,9
27,125000,MORTGAGE,7.0,MELHORIA DE CASA,D,20000,,0,0.16,Y,5
28,56496,RENT,0.0,CONSOLIDAÇÃO DE DÍVIDAS,C,15000,12.61,0,0.27,N,10
29,113000,MORTGAGE,5.0,PERSONAL,G,25000,18.84,1,0.22,Y,7
29,57000,RENT,4.0,PERSONAL,B,15000,9.91,0,0.26,N,6
29,125000,MORTGAGE,2.0,MELHORIA DE CASA,C,8500,13.47,0,0.07,Y,5
29,113000,MORTGAGE,5.0,MELHORIA DE CASA,C,25000,13.16,1,0.22,N,9
27,125000,MORTGAGE,11.0,PERSONAL,C,15975,12.72,0,0.13,Y,8
33,125000,PRÓPRIO,17.0,PERSONAL,A,3000,7.75,0,0.02,N,8
30,125000,MORTGAGE,14.0,MELHORIA DE CASA,A,5750,7.43,0,0.05,N,5
30,96053,MORTGAGE,15.0,MÉDICO,D,30000,15.62,1,0.27,N,5
33,51500,RENT,2.0,MÉDICO,D,15000,14.42,1,0.29,N,10
27,57720,RENT,12.0,CONSOLIDAÇÃO DE DÍVIDAS,C,15000,,0,0.26,N,6
30,58000,RENT,2.0,MÉDICO,A,15000,8.49,0,0.26,N,10
28,125004,MORTGAGE,9.0,PERSONAL,A,12000,7.14,0,0.1,N,5
28,125600,MORTGAGE,0.0,PERSONAL,A,13800,7.88,0,0.11,N,6
28,126000,MORTGAGE,2.0,MELHORIA DE CASA,B,12000,11.71,0,0.1,N,7
28,126000,MORTGAGE,12.0,RISCO,B,2000,9.99,0,0.02,N,10
34,126000,MORTGAGE,2.0,RISCO,B,9600,11.49,0,0.08,N,5
29,126000,MORTGAGE,5.0,RISCO,D,7000,16.02,0,0.06,N,5
30,126000,MORTGAGE,6.0,RISCO,B,8000,10.74,0,0.06,N,8
33,126000,MORTGAGE,17.0,MELHORIA DE CASA,A,9500,5.42,0,0.08,N,7
29,126000,MORTGAGE,2.0,EDUCAÇÃO,B,6450,10.37,0,0.05,N,7
29,126000,MORTGAGE,0.0,MELHORIA DE CASA,A,11000,6.91,0,0.09,N,7
30,114000,MORTGAGE,14.0,MELHORIA DE CASA,A,15000,6.54,1,0.13,N,6
29,58000,RENT,4.0,MÉDICO,C,15000,13.16,0,0.26,Y,5
27,126000,MORTGAGE,11.0,PERSONAL,A,5500,7.51,0,0.04,N,9
33,24000,PRÓPRIO,2.0,MELHORIA DE CASA,B,1875,,0,0.08,N,9
29,126000,MORTGAGE,11.0,MELHORIA DE CASA,A,15000,7.88,0,0.12,N,8
32,24000,PRÓPRIO,5.0,EDUCAÇÃO,B,2850,11.83,0,0.12,N,7
27,59200,RENT,4.0,CONSOLIDAÇÃO DE DÍVIDAS,B,15000,10.75,0,0.25,N,7
31,59534,RENT,5.0,PERSONAL,D,15000,15.21,0,0.25,Y,10
31,24000,PRÓPRIO,0.0,EDUCAÇÃO,B,6200,11.14,0,0.26,N,8
30,126132,MORTGAGE,1.0,RISCO,D,14400,14.54,0,0.11,Y,7
30,54000,RENT,9.0,MELHORIA DE CASA,C,15000,14.27,1,0.28,Y,8
35,126400,MORTGAGE,0.0,CONSOLIDAÇÃO DE DÍVIDAS,B,13000,10.38,0,0.1,N,8
29,114500,MORTGAGE,13.0,CONSOLIDAÇÃO DE DÍVIDAS,E,30000,19.29,1,0.26,N,6
35,126696,MORTGAGE,19.0,MÉDICO,B,24250,10.38,0,0.19,N,6
27,127000,MORTGAGE,6.0,PERSONAL,B,21000,10.99,0,0.17,N,8
29,127000,MORTGAGE,1.0,PERSONAL,B,24250,11.36,0,0.19,N,8
30,115000,MORTGAGE,3.0,CONSOLIDAÇÃO DE DÍVIDAS,D,20000,14.59,1,0.17,N,7
28,127000,MORTGAGE,9.0,CONSOLIDAÇÃO DE DÍVIDAS,C,8400,12.87,0,0.07,N,7
33,116000,MORTGAGE,2.0,MELHORIA DE CASA,C,5000,12.99,1,0.04,N,5
27,128000,MORTGAGE,11.0,RISCO,B,32000,11.11,0,0.25,N,7
27,128000,MORTGAGE,2.0,CONSOLIDAÇÃO DE DÍVIDAS,B,18000,11.83,0,0.14,N,6
27,116000,MORTGAGE,0.0,EDUCAÇÃO,C,3500,12.53,1,0.03,N,10
27,116000,MORTGAGE,4.0,MELHORIA DE CASA,D,25000,13.36,1,0.22,Y,7
32,128004,PRÓPRIO,0.0,RISCO,A,11000,,0,0.09,N,8
34,128148,MORTGAGE,2.0,CONSOLIDAÇÃO DE DÍVIDAS,A,15000,5.99,0,0.12,N,6
28,128400,MORTGAGE,3.0,PERSONAL,C,4000,13.35,0,0.03,Y,8
27,116899,MORTGAGE,12.0,CONSOLIDAÇÃO DE DÍVIDAS,B,12000,10.75,1,0.1,N,7
35,60000,RENT,4.0,CONSOLIDAÇÃO DE DÍVIDAS,C,15000,13.49,0,0.25,Y,6
31,60000,RENT,11.0,EDUCAÇÃO,B,15000,11.71,0,0.25,N,8
27,129700,MORTGAGE,1.0,PERSONAL,A,10000,6.54,0,0.08,N,9
27,129900,MORTGAGE,11.0,MÉDICO,B,3100,11.11,0,0.02,N,8
29,129996,MORTGAGE,0.0,EDUCAÇÃO,E,30000,18.79,0,0.23,N,8
27,129996,MORTGAGE,11.0,PERSONAL,A,4800,9.63,0,0.04,N,9
30,130000,MORTGAGE,14.0,RISCO,B,4000,,0,0.03,N,6
30,130000,MORTGAGE,8.0,RISCO,B,27000,11.71,0,0.21,N,6
31,60000,RENT,4.0,EDUCAÇÃO,A,15000,8.49,0,0.25,N,9
27,130000,PRÓPRIO,3.0,MÉDICO,A,15000,6.03,0,0.12,N,10
35,130000,MORTGAGE,15.0,CONSOLIDAÇÃO DE DÍVIDAS,B,5000,10.65,0,0.04,N,7
35,60000,RENT,18.0,MELHORIA DE CASA,C,15000,13.43,0,0.25,N,5
30,130000,MORTGAGE,14.0,RISCO,B,7000,9.91,0,0.05,N,9
27,130000,MORTGAGE,11.0,CONSOLIDAÇÃO DE DÍVIDAS,A,10200,7.51,0,0.08,N,6
32,130000,MORTGAGE,7.0,MÉDICO,B,13000,12.69,0,0.1,N,8
33,54000,RENT,17.0,CONSOLIDAÇÃO DE DÍVIDAS,B,15000,11.86,1,0.28,N,7
29,130000,PRÓPRIO,7.0,RISCO,C,7000,14.65,0,0.05,N,9
31,60000,RENT,6.0,RISCO,B,15000,11.12,0,0.25,N,5
34,130000,MORTGAGE,5.0,CONSOLIDAÇÃO DE DÍVIDAS,B,20000,10.65,0,0.15,N,10
32,130000,MORTGAGE,12.0,MÉDICO,A,16500,5.42,0,0.13,N,8
29,130000,MORTGAGE,5.0,EDUCAÇÃO,A,24800,7.49,0,0.19,N,10
33,118000,MORTGAGE,12.0,CONSOLIDAÇÃO DE DÍVIDAS,D,35000,17.49,1,0.3,Y,7
31,130000,MORTGAGE,15.0,MÉDICO,C,1600,13.99,0,0.01,Y,6
34,60000,RENT,2.0,MÉDICO,A,15000,7.88,0,0.25,N,7
33,130000,MORTGAGE,7.0,PERSONAL,A,2400,5.42,0,0.02,N,7
29,130000,MORTGAGE,9.0,CONSOLIDAÇÃO DE DÍVIDAS,A,4200,6.99,0,0.03,N,8
30,130000,MORTGAGE,6.0,CONSOLIDAÇÃO DE DÍVIDAS,A,10000,8.49,0,0.08,N,10
32,130000,MORTGAGE,3.0,EDUCAÇÃO,A,28000,8.49,0,0.22,N,7
34,54000,RENT,2.0,MELHORIA DE CASA,D,15000,14.11,1,0.28,Y,7
27,130000,MORTGAGE,3.0,RISCO,B,24000,10.99,0,0.18,N,10
31,130000,MORTGAGE,10.0,MÉDICO,A,9800,8.49,0,0.08,N,5
33,60000,RENT,0.0,PERSONAL,C,15000,13.79,0,0.25,Y,7
35,54000,RENT,1.0,RISCO,E,15000,15.88,1,0.28,Y,8
32,130000,MORTGAGE,13.0,EDUCAÇÃO,A,7500,7.29,0,0.06,N,6
30,130000,MORTGAGE,3.0,EDUCAÇÃO,C,33250,13.06,0,0.26,Y,5
28,118000,MORTGAGE,6.0,PERSONAL,G,25000,20.11,1,0.21,Y,6
28,61000,RENT,12.0,MELHORIA DE CASA,C,15000,13.99,0,0.25,N,7
27,130000,MORTGAGE,11.0,EDUCAÇÃO,B,11000,9.62,0,0.08,N,5
27,130000,MORTGAGE,2.0,RISCO,B,5000,9.99,0,0.04,N,9
27,130000,MORTGAGE,5.0,MELHORIA DE CASA,A,15000,5.79,0,0.12,N,7
27,130000,MORTGAGE,0.0,PERSONAL,C,8000,13.35,0,0.06,Y,7
28,130000,MORTGAGE,12.0,PERSONAL,B,13000,10.75,0,0.1,N,10
32,118000,MORTGAGE,3.0,CONSOLIDAÇÃO DE DÍVIDAS,D,8875,14.84,1,0.08,N,5
34,130000,MORTGAGE,5.0,MÉDICO,C,6450,13.23,0,0.05,N,7
31,55200,RENT,5.0,MÉDICO,D,15000,15.58,1,0.27,Y,10
28,61500,RENT,2.0,MÉDICO,B,15000,10.37,0,0.24,N,6
35,130000,MORTGAGE,15.0,MELHORIA DE CASA,C,7000,13.98,0,0.05,Y,5
34,130000,MORTGAGE,5.0,MELHORIA DE CASA,E,5000,17.56,0,0.04,N,7
27,61584,RENT,3.0,RISCO,D,15000,15.21,0,0.24,N,6
35,130000,MORTGAGE,3.0,CONSOLIDAÇÃO DE DÍVIDAS,C,9000,12.73,0,0.07,Y,8
29,61656,RENT,4.0,RISCO,A,15000,6.91,0,0.24,N,10
27,130000,MORTGAGE,1.0,MELHORIA DE CASA,B,21000,10.62,0,0.16,N,7
28,62000,RENT,0.0,EDUCAÇÃO,A,15000,7.9,0,0.24,N,8
33,118000,MORTGAGE,5.0,CONSOLIDAÇÃO DE DÍVIDAS,D,25000,14.96,1,0.21,Y,9
32,62000,RENT,5.0,MÉDICO,C,15000,12.99,0,0.24,Y,6
33,130000,MORTGAGE,9.0,PERSONAL,D,25000,15.33,0,0.19,Y,10
28,130000,PRÓPRIO,10.0,EDUCAÇÃO,B,24000,11.83,0,0.18,N,10
27,130000,PRÓPRIO,12.0,RISCO,B,21000,,0,0.16,N,9
30,22800,PRÓPRIO,,RISCO,A,7000,7.51,0,0.31,N,8
33,62400,RENT,4.0,EDUCAÇÃO,B,15000,11.99,0,0.24,N,8
28,130000,MORTGAGE,1.0,EDUCAÇÃO,D,5600,15.65,0,0.04,N,9
28,57000,RENT,2.0,RISCO,D,15000,14.11,1,0.26,N,10
32,130000,MORTGAGE,0.0,PERSONAL,A,12000,8.59,0,0.09,N,7
29,130000,MORTGAGE,13.0,RISCO,A,17500,8.94,0,0.13,N,9
32,57223,RENT,0.0,PERSONAL,B,15000,11.83,1,0.26,N,5
29,130000,MORTGAGE,7.0,CONSOLIDAÇÃO DE DÍVIDAS,C,18000,13.22,0,0.14,Y,8
30,130000,MORTGAGE,14.0,MÉDICO,B,6000,12.21,0,0.05,N,9
28,130000,MORTGAGE,0.0,EDUCAÇÃO,A,9000,8.0,0,0.07,N,6
30,130000,MORTGAGE,1.0,MELHORIA DE CASA,C,8500,12.84,0,0.07,Y,5
34,118000,MORTGAGE,1.0,EDUCAÇÃO,C,25000,11.78,1,0.21,N,7
29,130000,MORTGAGE,13.0,CONSOLIDAÇÃO DE DÍVIDAS,C,6000,13.04,0,0.05,Y,9
27,130000,MORTGAGE,12.0,PERSONAL,A,5000,8.63,0,0.04,N,5
28,130000,MORTGAGE,2.0,MELHORIA DE CASA,D,12000,13.55,0,0.09,Y,8
35,130000,MORTGAGE,2.0,PERSONAL,B,12000,10.08,0,0.09,N,7
34,64000,RENT,5.0,EDUCAÇÃO,B,15000,10.25,0,0.23,N,8
28,65000,RENT,13.0,MELHORIA DE CASA,A,15000,7.51,0,0.23,N,6
29,130900,MORTGAGE,11.0,RISCO,B,4800,11.71,0,0.04,N,9
30,22584,PRÓPRIO,,MÉDICO,A,5000,7.51,0,0.22,N,10
27,119000,MORTGAGE,7.0,CONSOLIDAÇÃO DE DÍVIDAS,D,30000,18.25,1,0.25,N,7
32,131000,MORTGAGE,2.0,CONSOLIDAÇÃO DE DÍVIDAS,B,11200,10.25,0,0.09,N,5
28,131004,MORTGAGE,5.0,EDUCAÇÃO,A,25000,7.9,0,0.19,N,5
30,131004,MORTGAGE,14.0,RISCO,A,5000,8.49,0,0.04,N,8
28,131040,MORTGAGE,0.0,RISCO,C,10000,13.35,0,0.08,Y,10
27,120000,MORTGAGE,0.0,MELHORIA DE CASA,C,10000,12.61,1,0.08,N,6
29,120000,MORTGAGE,5.0,CONSOLIDAÇÃO DE DÍVIDAS,A,14000,6.17,1,0.12,N,9
35,132000,MORTGAGE,14.0,PERSONAL,A,22000,6.54,0,0.17,N,5
32,132000,MORTGAGE,2.0,RISCO,A,18000,,0,0.14,N,5
28,132000,MORTGAGE,5.0,CONSOLIDAÇÃO DE DÍVIDAS,B,25000,9.99,0,0.19,N,10
32,132000,MORTGAGE,16.0,MELHORIA DE CASA,B,25000,10.99,0,0.19,N,7
28,132650,MORTGAGE,12.0,MÉDICO,B,20000,10.65,0,0.15,N,5
34,65000,RENT,3.0,PERSONAL,D,15000,,0,0.23,Y,6
35,133000,MORTGAGE,3.0,MELHORIA DE CASA,D,15000,16.77,0,0.11,N,7
29,65000,RENT,5.0,RISCO,B,15000,11.83,0,0.23,N,9
31,121000,MORTGAGE,2.0,RISCO,D,12000,16.29,1,0.1,Y,6
29,65000,RENT,4.0,EDUCAÇÃO,D,15000,16.0,0,0.23,N,8
34,121000,MORTGAGE,8.0,MELHORIA DE CASA,D,12000,14.59,1,0.1,Y,8
27,65000,RENT,5.0,EDUCAÇÃO,C,15000,12.84,0,0.23,Y,5
30,134000,MORTGAGE,14.0,CONSOLIDAÇÃO DE DÍVIDAS,A,5600,,0,0.04,N,5
29,134000,MORTGAGE,9.0,CONSOLIDAÇÃO DE DÍVIDAS,A,6000,5.99,0,0.04,N,8
35,122000,MORTGAGE,3.0,RISCO,D,25000,15.2,1,0.2,N,10
29,134000,MORTGAGE,2.0,PERSONAL,C,8000,14.22,0,0.06,N,7
30,134500,MORTGAGE,9.0,CONSOLIDAÇÃO DE DÍVIDAS,C,24000,15.96,0,0.18,Y,6
31,134748,MORTGAGE,15.0,RISCO,B,18000,10.74,0,0.13,N,9
28,51850,RENT,12.0,MÉDICO,F,15000,,1,0.25,N,9
29,67000,RENT,1.0,EDUCAÇÃO,C,15000,13.57,0,0.22,N,9
33,135000,MORTGAGE,13.0,CONSOLIDAÇÃO DE DÍVIDAS,A,12000,7.9,0,0.09,N,7
30,135000,MORTGAGE,8.0,CONSOLIDAÇÃO DE DÍVIDAS,A,32000,7.9,0,0.24,N,9
33,135000,MORTGAGE,6.0,MÉDICO,B,22250,,0,0.16,N,9
34,135000,MORTGAGE,2.0,PERSONAL,A,15000,5.42,0,0.11,N,6
29,135000,MORTGAGE,14.0,MÉDICO,A,24000,5.99,0,0.18,N,10
28,135000,MORTGAGE,0.0,MÉDICO,A,14400,5.42,0,0.11,N,8
29,61000,RENT,2.0,PERSONAL,D,15000,14.96,1,0.25,Y,8
32,135000,MORTGAGE,10.0,PERSONAL,B,10000,10.99,0,0.07,N,6
29,67704,RENT,3.0,PERSONAL,B,15000,11.86,0,0.22,N,8
32,135000,MORTGAGE,1.0,CONSOLIDAÇÃO DE DÍVIDAS,B,16000,,0,0.12,N,10
33,135000,PRÓPRIO,0.0,PERSONAL,A,6275,6.91,0,0.05,N,7
31,67800,RENT,7.0,EDUCAÇÃO,B,15000,11.89,0,0.22,N,8
31,135000,MORTGAGE,14.0,PERSONAL,B,15000,10.75,0,0.11,N,6
27,135000,MORTGAGE,3.0,MÉDICO,B,25000,11.12,0,0.19,N,8
28,123000,MORTGAGE,0.0,PERSONAL,A,10000,7.14,1,0.08,N,6
31,135000,MORTGAGE,9.0,RISCO,A,10000,7.14,0,0.07,N,6
28,68004,RENT,1.0,PERSONAL,C,15000,13.16,0,0.22,N,7
28,123000,MORTGAGE,3.0,CONSOLIDAÇÃO DE DÍVIDAS,C,15000,13.85,1,0.12,Y,9
31,135000,MORTGAGE,2.0,MÉDICO,B,20000,11.36,0,0.15,N,9
33,135000,MORTGAGE,0.0,RISCO,A,10000,7.51,0,0.07,N,10
31,135000,MORTGAGE,12.0,MÉDICO,C,15000,13.85,0,0.11,N,10
32,135000,MORTGAGE,16.0,PERSONAL,A,13000,7.88,0,0.1,N,5
